timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359234.307459,2026-03-01 18:00:34,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,0.00015306472778320312,b2b,True,0,183.172.73.211,6,7594,2293290219
1772359234.309005,2026-03-01 18:00:34,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,5.602836608886719e-05,data,False,0,183.172.73.211,1,1340,2293291113
1772359234.310638,2026-03-01 18:00:34,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,4.00543212890625e-05,b2b,True,0,183.172.73.211,10,11924,2293304226
1772359234.336577,2026-03-01 18:00:34,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,0.00013494491577148438,b2b,True,0,183.172.73.211,14,15553,2293318590
1772359234.336736,2026-03-01 18:00:34,"('170.178.162.203', 50443, '183.172.73.211', 51558)",None,None,0.0003008842468261719,data,False,0,183.172.73.211,1,69,4151205786
1772359234.336965,2026-03-01 18:00:34,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,0.0005099773406982422,b2b,True,0,183.172.73.211,10,11094,2293330595
1772359234.442407,2026-03-01 18:00:34,"('183.172.73.211', 51988, '121.194.11.70', 443)",None,None,0.0047948360443115234,data,False,0,121.194.11.70,1,568,1809706266
1772359234.445594,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,9.202957153320312e-05,b2b,True,0,183.172.73.211,3,3984,2879826588
1772359234.446416,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00010085105895996094,b2b,True,0,183.172.73.211,13,15014,2879841602
1772359234.446443,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,0.00010919570922851562,b2b,True,0,183.172.73.211,12,14863,2879856465
1772359234.446884,2026-03-01 18:00:34,"('121.194.11.70', 443, '183.172.73.211', 51988)",None,None,8.392333984375e-05,b2b,True,0,183.172.73.211,12,15936,2879872401
