Processed 10000
Processed 20000
Processed 30000
Processed 40000
Processed 50000
Processed 60000
Processed 70000
Processed 80000
Processed 90000
Processed 100000
Processed 110000
Processed 120000
Processed 130000
Processed 140000
Processed 150000
Processed 160000
Processed 170000
Processed 180000
Processed 190000

Finished processing.

===== Flow Statistics =====
Total packets: 191685
Lost segments: 498

===== MLT Summary =====
Total MLT samples: 15851
1772359316.092722 | ('170.178.162.203', 50443, '183.172.73.211', 55756) | type=data | MLT=0.400622
1772359316.092757 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400652
1772359316.093823 | ('170.178.162.203', 50443, '183.172.73.211', 55756) | type=data | MLT=0.399827
1772359316.097264 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399844
1772359316.100663 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400015
1772359316.105211 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400753
1772359316.108598 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400655
1772359316.113137 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401439
1772359316.115417 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.39993
1772359316.133396 | ('183.172.73.211', 55752, '121.194.11.70', 443) | type=data | MLT=0.005521
1772359316.219695 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400789
1772359316.219757 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.40084
1772359316.219766 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400794
1772359316.219775 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.40079
1772359316.219784 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=data | MLT=0.400798
1772359316.219805 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400236
1772359316.219813 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400242
1772359316.220781 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399547
1772359316.220804 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399558
1772359316.220813 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=data | MLT=0.399566
1772359316.221872 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400229
1772359316.22188 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400225
1772359316.221889 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399568
1772359316.221896 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399572
1772359316.291929 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401084
1772359316.292002 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401134
1772359316.292019 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401131
1772359316.294155 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399743
1772359316.298739 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400301
1772359316.301002 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400182
1772359316.302077 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.40001
1772359316.310092 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400943
1772359316.314538 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401125
1772359316.314573 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400793
1772359316.320237 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401058
1772359316.320278 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400187
1772359316.325541 | ('183.172.73.211', 55692, '121.194.11.69', 443) | type=data | MLT=0.004324
1772359316.326912 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400008
1772359316.533734 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400334
1772359316.536015 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400241
1772359316.539415 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400485
1772359316.542697 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399862
1772359316.547274 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400535
1772359316.550722 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400299
1772359316.554095 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400023
1772359316.559639 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401632
1772359316.561919 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400053
1772359316.56536 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400431
1772359316.568745 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399785
1772359316.573294 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400033
1772359316.57778 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400876
1772359316.581172 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400043
1772359316.585746 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401046
1772359316.588024 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399788
1772359316.592568 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400745
1772359316.594766 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399401
1772359316.599312 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399983
1772359316.610726 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401956
1772359316.610795 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400884
1772359316.679491 | ('170.178.162.203', 50443, '183.172.73.211', 55756) | type=data | MLT=0.401339
1772359317.69036 | ('123.160.221.158', 18066, '183.172.73.211', 59837) | type=syn | MLT=0.400606
1772359318.649681 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.008149
1772359319.037654 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.004067
1772359319.050545 | ('121.194.11.75', 443, '183.172.73.211', 53911) | type=data | MLT=12.857102
1772359319.471512 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.05822
1772359319.505955 | ('121.194.11.75', 443, '183.172.73.211', 53911) | type=b2b | MLT=0.400448
1772359319.564511 | ('183.172.73.211', 55410, '106.13.246.59', 7826) | type=data | MLT=0.007473
1772359319.666376 | ('183.172.73.211', 55756, '170.178.162.203', 50443) | type=data | MLT=0.185172
1772359319.666382 | ('183.172.73.211', 55756, '170.178.162.203', 50443) | type=data | MLT=0.184066
1772359319.683491 | ('183.172.73.211', 55752, '121.194.11.70', 443) | type=data | MLT=0.048319
1772359319.686842 | ('183.172.73.211', 55410, '106.13.246.59', 7826) | type=data | MLT=0.007574
1772359319.731526 | ('183.172.73.211', 51444, '170.178.162.203', 50443) | type=data | MLT=0.208505
1772359319.920735 | ('183.172.73.211', 55410, '106.13.246.59', 7826) | type=data | MLT=0.007557
1772359319.965389 | ('106.13.246.59', 7826, '183.172.73.211', 55410) | type=b2b | MLT=0.400878
1772359320.067017 | ('170.178.162.203', 50443, '183.172.73.211', 55756) | type=data | MLT=0.400637
1772359320.131821 | ('170.178.162.203', 50443, '183.172.73.211', 51444) | type=data | MLT=0.400295
1772359320.180342 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.003482
1772359320.239726 | ('170.178.162.203', 50443, '183.172.73.211', 51562) | type=data | MLT=0.400228
1772359320.429344 | ('183.172.73.211', 51469, '170.178.162.203', 50443) | type=data | MLT=0.185074
1772359320.434167 | ('183.172.73.211', 51562, '170.178.162.203', 50443) | type=data | MLT=0.194399
1772359320.464683 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400382
1772359320.468076 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400524
1772359320.472643 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40051
1772359320.474866 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400314
1772359320.478168 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400241
1772359320.481604 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400769
1772359320.48389 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399555
1772359320.488431 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400614
1772359320.492991 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399632
1772359320.496383 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400248
1772359320.500959 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399885
1772359320.504315 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400417
1772359320.508858 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400845
1772359320.511107 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399642
1772359320.515568 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400898
1772359320.518981 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399613
1772359320.524679 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.4018
1772359320.525817 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.39972
1772359320.531476 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400909
1772359320.53485 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40064
1772359320.53818 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399999
1772359320.541552 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400249
1772359320.546072 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400057
1772359320.549688 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400765
1772359320.551911 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400378
1772359320.553918 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.013475
1772359320.556448 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400269
1772359320.558742 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399391
1772359320.565571 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401869
1772359320.568924 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399592
1772359320.5735 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400106
1772359320.576944 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400011
1772359320.581534 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401193
1772359320.585124 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.003615
1772359320.586045 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400344
1772359320.588371 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399999
1772359320.591789 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400187
1772359320.595196 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.39985
1772359320.59861 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399775
1772359320.607843 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40006
1772359320.611218 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400868
1772359320.614618 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399829
1772359320.620451 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40141
1772359320.622926 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400942
1772359320.630917 | ('121.194.11.75', 443, '183.172.73.211', 53911) | type=b2b | MLT=0.399588
1772359320.630949 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399617
1772359320.637763 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401976
1772359320.638875 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400191
1772359320.640007 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399605
1772359320.643417 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399919
1772359320.64796 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399768
1772359320.653631 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400793
1772359320.655883 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400235
1772359320.662618 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400748
1772359320.664845 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399692
1772359320.669435 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400454
1772359320.672824 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40062
1772359320.676264 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399834
1772359320.678537 | ('121.194.11.74', 443, '183.172.73.211', 55696) | type=b2b | MLT=0.400342
1772359320.679661 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399682
1772359320.684215 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400186
1772359320.687655 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400772
1772359320.690068 | ('183.172.73.211', 55696, '121.194.11.74', 443) | type=data | MLT=0.010425
1772359320.691014 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400263
1772359320.695634 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400288
1772359320.698949 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400665
1772359320.70467 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.40065
1772359320.706825 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=data | MLT=0.401112
1772359320.758436 | ('183.172.73.211', 55692, '121.194.11.69', 443) | type=data | MLT=0.014763
1772359320.811236 | ('183.172.73.211', 51469, '170.178.162.203', 50443) | type=data | MLT=0.167848
1772359320.86563 | ('183.172.73.211', 55690, '106.13.246.65', 7826) | type=data | MLT=0.016935
1772359320.904367 | ('183.172.73.211', 55696, '121.194.11.74', 443) | type=data | MLT=0.014716
1772359320.930067 | ('183.172.73.211', 53911, '121.194.11.75', 443) | type=data | MLT=0.006747
1772359320.953846 | ('121.194.11.75', 443, '183.172.73.211', 53911) | type=data | MLT=0.399928
1772359320.984632 | ('183.172.73.211', 55690, '106.13.246.65', 7826) | type=data | MLT=0.014905
1772359321.028479 | ('170.178.162.203', 50443, '183.172.73.211', 55597) | type=data | MLT=0.400926
1772359321.028561 | ('170.178.162.203', 50443, '183.172.73.211', 55597) | type=data | MLT=0.401005
1772359321.030658 | ('121.194.11.75', 443, '183.172.73.211', 53911) | type=b2b | MLT=0.400892
1772359321.036444 | ('121.194.11.74', 443, '183.172.73.211', 55694) | type=b2b | MLT=0.400548
1772359321.060318 | ('121.194.11.72', 443, '183.172.73.211', 55698) | type=b2b | MLT=0.399927
1772359321.070569 | ('183.172.73.211', 55698, '121.194.11.72', 443) | type=data | MLT=0.009196
1772359321.104651 | ('183.172.73.211', 55698, '121.194.11.72', 443) | type=data | MLT=0.014887
1772359321.104657 | ('183.172.73.211', 55696, '121.194.11.74', 443) | type=data | MLT=0.014804
1772359321.165454 | ('183.172.73.211', 54482, '170.178.162.203', 50443) | type=data | MLT=0.190095
1772359321.210234 | ('183.172.73.211', 55690, '106.13.246.65', 7826) | type=data | MLT=0.009958
1772359321.212778 | ('170.178.162.203', 50443, '183.172.73.211', 51469) | type=data | MLT=0.401542
1772359321.261588 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400972
1772359321.26164 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401009
1772359321.262695 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.40066
1772359321.262702 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400641
1772359321.263779 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.4012
1772359321.263796 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401201
1772359321.263803 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401203
1772359321.263809 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401159
1772359321.263822 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401008
1772359321.263829 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400796
1772359321.26492 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399522
1772359321.264946 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399533
1772359321.26607 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400432
1772359321.266105 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400454
1772359321.266116 | ('106.13.246.65', 7826, '183.172.73.211', 55690) | type=data | MLT=0.400486
1772359321.266123 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399965
1772359321.26613 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399968
1772359321.270716 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.402187
1772359321.270776 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400639
1772359321.271796 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400796
1772359321.272901 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399485
1772359321.274056 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400114
1772359321.275179 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400484
1772359321.278601 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401282
1772359321.278625 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400912
1772359321.27975 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.40036
1772359321.280873 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400561
1772359321.282028 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399535
1772359321.283169 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.399905
1772359321.284585 | ('183.172.73.211', 55692, '121.194.11.69', 443) | type=data | MLT=0.004796
1772359321.295833 | ('183.172.73.211', 55698, '121.194.11.72', 443) | type=data | MLT=0.004655
1772359321.296871 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.401327
1772359321.304253 | ('183.172.73.211', 55698, '121.194.11.72', 443) | type=data | MLT=0.005124
1772359321.334525 | ('121.194.11.69', 443, '183.172.73.211', 55692) | type=b2b | MLT=0.400735
1772359321.451716 | ('121.194.11.75', 443, '183.172.73.211', 55704) | type=b2b | MLT=0.40035
1772359321.601348 | ('170.178.162.203', 50443, '183.172.73.211', 54482) | type=data | MLT=0.400527
1772359321.640857 | ('170.178.162.203', 50443, '183.172.73.211', 51469) | type=data | MLT=0.399696
1772359321.751896 | ('183.172.73.211', 55642, '121.194.11.68', 443) | type=data | MLT=0.004558
1772359321.884912 | ('183.172.73.211', 55642, '121.194.11.68', 443) | type=data | MLT=0.006516
1772359322.143628 | ('183.172.73.211', 55642, '121.194.11.68', 443) | type=data | MLT=0.005578
1772359322.156095 | ('121.194.11.68', 443, '183.172.73.211', 55642) | type=b2b | MLT=0.400005
1772359322.156144 | ('121.194.11.68', 443, '183.172.73.211', 55642) | type=b2b | MLT=0.400042
1772359322.156155 | ('121.194.11.68', 443, '183.172.73.211', 55642) | type=b2b | MLT=0.400048
1772359322.156165 | ('121.194.11.68', 443, '183.172.73.211', 55642) | type=b2b | MLT=0.400047
1772359322.156173 | ('121.194.11.68', 443, '183.172.73.211', 55642) | type=b2b | MLT=0.400046
1772359322.733461 | ('183.172.73.211', 55770, '170.178.162.203', 50443) | type=syn | MLT=0.186448
1772359322.735599 | ('183.172.73.211', 55771, '170.178.162.203', 50443) | type=syn | MLT=0.188537
1772359322.815425 | ('121.194.11.74', 443, '183.172.73.211', 55702) | type=data | MLT=0.400592
1772359322.821744 | ('183.172.73.211', 55702, '121.194.11.74', 443) | type=data | MLT=0.004123
1772359323.001554 | ('183.172.73.211', 55771, '170.178.162.203', 50443) | type=syn | MLT=0.208963
1772359323.0017 | ('183.172.73.211', 55770, '170.178.162.203', 50443) | type=syn | MLT=0.207994
1772359323.133157 | ('170.178.162.203', 50443, '183.172.73.211', 55770) | type=syn | MLT=0.399696
1772359323.137586 | ('170.178.162.203', 50443, '183.172.73.211', 55771) | type=syn | MLT=0.401987
1772359323.323177 | ('183.172.73.211', 55770, '170.178.162.203', 50443) | type=b2b | MLT=0.186628
1772359323.326755 | ('183.172.73.211', 55771, '170.178.162.203', 50443) | type=b2b | MLT=0.188141
1772359323.661378 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=syn | MLT=0.009215
1772359323.724641 | ('170.178.162.203', 50443, '183.172.73.211', 55770) | type=data | MLT=0.400474
1772359323.726923 | ('170.178.162.203', 50443, '183.172.73.211', 55770) | type=data | MLT=0.400171
1772359323.726956 | ('170.178.162.203', 50443, '183.172.73.211', 55771) | type=b2b | MLT=0.400196
1772359323.819718 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=syn | MLT=0.055418
1772359323.929693 | ('183.172.73.211', 55770, '170.178.162.203', 50443) | type=data | MLT=0.190305
1772359323.93903 | ('183.172.73.211', 55771, '170.178.162.203', 50443) | type=data | MLT=0.192815
1772359324.060676 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=syn | MLT=0.399298
1772359324.074672 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=b2b | MLT=0.011768
1772359324.074677 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=data | MLT=0.011735
1772359324.330371 | ('170.178.162.203', 50443, '183.172.73.211', 55770) | type=data | MLT=0.400678
1772359324.339474 | ('170.178.162.203', 50443, '183.172.73.211', 55771) | type=data | MLT=0.400444
1772359324.475229 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=b2b | MLT=0.400537
1772359324.495207 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=data | MLT=0.006411
1772359324.498235 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=b2b | MLT=0.004873
1772359324.524405 | ('183.172.73.211', 55770, '170.178.162.203', 50443) | type=data | MLT=0.194034
1772359324.530111 | ('183.172.73.211', 55771, '170.178.162.203', 50443) | type=data | MLT=0.190637
1772359324.641618 | ('183.172.73.211', 55752, '121.194.11.70', 443) | type=data | MLT=0.005814
1772359324.896745 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=b2b | MLT=0.401531
1772359324.897897 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=data | MLT=0.399662
1772359324.92395 | ('170.178.162.203', 50443, '183.172.73.211', 55770) | type=data | MLT=0.399545
1772359324.930726 | ('170.178.162.203', 50443, '183.172.73.211', 55771) | type=data | MLT=0.400615
1772359324.943155 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=data | MLT=0.400154
1772359324.947689 | ('121.194.11.75', 443, '183.172.73.211', 55775) | type=data | MLT=0.399757
1772359324.952242 | ('183.172.73.211', 55775, '121.194.11.75', 443) | type=data | MLT=0.054386
1772359325.047354 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400308
1772359325.050655 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400626
1772359325.052961 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400323
1772359325.057371 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400672
1772359325.060752 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400466
1772359325.065246 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400363
1772359325.06869 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401604
1772359325.070872 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399995
1772359325.075356 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400082
1772359325.078676 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400729
1772359325.0821 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400545
1772359325.084375 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399925
1772359325.088967 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401007
1772359325.093517 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400442
1772359325.096913 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401212
1772359325.098029 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399719
1772359325.103248 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401491
1772359325.106645 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401134
1772359325.108891 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399476
1772359325.114641 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.399401
1772359325.116842 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.39987
1772359325.121327 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401041
1772359325.125862 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400217
1772359325.131599 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401921
1772359325.132734 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.400712
1772359325.138461 | ('121.194.11.70', 443, '183.172.73.211', 55752) | type=b2b | MLT=0.401508
